dataid,active_record,building_type,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,city,state,pv,pv_panel_direction,total_amount_of_pv,amount_of_south_facing_pv,amount_of_west_facing_pv,amount_of_east_facing_pv,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,number_of_nests,indoor_temp_min_time,indoor_temp_max_time,gas_ert_min_time,gas_ert_max_time,water_ert_min_time,water_ert_max_time,egauge_min_time,egauge_max_time,use,grid,gen,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,car1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
626,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-13,,,1264.0,498.0,766.0,,,, , , , ,yes, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,yes,Single-Family Home,yes,,,,,,,Allen,Texas,,,,,,,2013-03-13,,,1544.0,1544.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,yes,Single-Family Home,yes,,,,,,,Dallas,Texas,,,,,,,2013-03-13,,,1888.0,1888.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,yes,Single-Family Home,yes,,,,,,,Bellaire,Texas,,,,,,,2013-03-13,,,4291.0,2051.0,2240.0,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,yes,Single-Family Home,yes,,,,,,,Richardson,Texas,,,,,,,2013-03-13,,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723,yes,Single-Family Home,yes,,,,,,,Round Rock,Texas,,,,,,,2013-03-13,,,2846.0,1878.0,968.0,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,yes,Single-Family Home,yes,,,,,,,Midland,Texas,,,,,,,2013-03-13,,,2158.0,2158.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3861,yes,Single-Family Home,yes,,,,,,,Colleyville,Texas,,,,,,,2013-03-13,,,3720.0,3720.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3880,yes,Single-Family Home,yes,,,,,,,Katy,Texas,,,,,,,2013-03-13,,,1288.0,1288.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4158,yes,Single-Family Home,yes,,,,,,,North Richland Hills,Texas,,,,,,,2013-03-13,,,1400.0,1400.0,,,,, , , , ,yes, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,yes,Single-Family Home,yes,,,,,,,Katy,Texas,,,,,,,2013-03-13,,,3199.0,3199.0,,,,, , , , ,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5125,yes,Single-Family Home,yes,,,,,,,Plano,Texas,,,,,,,2013-03-13,,,2687.0,1317.0,1257.0,,113.0,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6191,yes,Single-Family Home,yes,,,,,,,Grapevine,Texas,,,,,,,2013-03-13,,,6480.0,6480.0,,,,, , , , , , ,,,,,,,,2013-08-14 19:00:00-05,2016-06-15 05:38:00-05,yes,yes,,yes,yes,yes,,,,,,,,,,,yes,,,,yes,yes,yes,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,yes,,,,,yes,,yes,yes,,,,,,,,,
6587,yes,Single-Family Home,yes,,,,,,,Arlington,Texas,,,,,,,2013-03-13,,,2160.0,2160.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6593,yes,Single-Family Home,yes,,,,,,,Round Rock,Texas,,,,,,,2013-03-13,,,2144.0,1276.0,868.0,,,, , , , , , ,,,,,,,,2013-08-06 19:00:00-05,2018-03-16 09:59:00-05,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,yes,,yes,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,yes,yes,,,,,,,,,
6831,yes,Single-Family Home,yes,,,,,,,Sugar Land,Texas,,,,,,,2013-03-13,,,3346.0,1935.0,1411.0,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6837,yes,Single-Family Home,yes,,,,,,,Frisco,Texas,,,,,,,2013-03-13,,,2221.0,2221.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8201,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-13,,1969,1835.0,1835.0,,,,, , , , , , ,,,,,,,,2013-08-06 00:00:00-05,2016-09-24 05:59:00-05,yes,yes,,yes,,,,,,,yes,,,,,,yes,,,,,yes,yes,,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,yes,,,,,yes,,,,,,,,,,,,
8218,yes,Single-Family Home,yes,,,,,,,Fort Worth,Texas,,,,,,,2013-03-13,,,1110.0,1110.0,,,,, , , , , ,yes,,,,,,,,2013-08-24 19:00:00-05,2018-08-08 04:31:00-05,yes,yes,,yes,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
8519,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-13,,,2562.0,1240.0,1322.0,,,, , , , , ,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8641,yes,Single-Family Home,yes,,,,,,,Spring,Texas,,,,,,,2013-03-13,,,1182.0,1182.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8838,yes,Single-Family Home,yes,,,,,,,Euless,Texas,,,,,,,2013-03-13,,,1700.0,1700.0,,,,, , , , ,yes, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9432,yes,Single-Family Home,yes,,,,,,,Carrollton,Texas,,,,,,,2013-03-13,,,1845.0,1845.0,,,,, , , , ,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,,,,,,2013-03-16,,,1174.0,1174.0,,,,, , , , , ,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4859,,Single-Family Home,yes,,,,,,,Dallas,Texas,,,,,,,2013-03-19,2013-04-10,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,2013-07-22,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7519,,Single-Family Home,yes,,,,,,,Haslet,Texas,,,,,,,2013-03-19,2013-11-22,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9036,,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,2014-07-22,,1464.0,672.0,792.0,,,, , , , ,yes, ,,,,,,,,2013-08-02 00:00:00-05,2014-06-26 18:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,
7169,,Single-Family Home,yes,,,,,,,Baytown,Texas,,,,,,,2013-03-19,2014-10-03,,2324.0,2324.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9555,,Single-Family Home,yes,,,,,,,Katy,Texas,,,,,,,2013-03-19,2017-02-28,,2435.0,2435.0,,,,, , , , ,yes,yes,,,,,,,,2013-08-23 19:00:00-05,2017-02-27 11:59:00-06,yes,yes,,yes,,,,,,,,,,,,,,yes,,,yes,yes,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,yes,,,,,,,,,,yes,,,,,,,,,,
754,,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,2017-08-16,,1673.0,1673.0,,,,, , , , ,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,,Single-Family Home,yes,,,,,,,Arlington,Texas,,,,,,,2013-03-19,2018-11-05,2001,3310.0,3310.0,,,,, , , , ,yes,yes,,,,,,,,2013-10-08 19:00:00-05,2017-06-09 07:34:00-05,yes,yes,,yes,yes,,,,,,,,,,,,yes,,,,,,yes,,,yes,yes,,,,,,,,,yes,,,,,,,,,,yes,,,,yes,,,,,yes,,,,,,,,,,,,
3795,,Single-Family Home,yes,,,,,,,Round Rock,Texas,,,,,,,2013-03-19,2019-03-20,,3992.0,1991.0,2001.0,,,, , , , , , ,,,,,,,,2013-08-20 19:00:00-05,2017-10-21 06:59:00-05,yes,yes,,yes,yes,yes,,,yes,,yes,yes,,,,yes,yes,,,,yes,yes,,yes,yes,yes,yes,,,,,,,,,,,yes,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
159,yes,Single-Family Home,yes,,,,,,,Wichita Falls,Texas,,,,,,,2013-03-19,,,1432.0,1432.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,yes,Single-Family Home,yes,,,,,,,Richmond,Texas,,,,,,,2013-03-19,,,2139.0,880.0,1259.0,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,yes,Single-Family Home,yes,,,,,,,Dallas,Texas,,,,,,,2013-03-19,,,3042.0,3042.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,yes,Single-Family Home,yes,,,,,,,Grand Prairie,Texas,,,,,,,2013-03-19,,,1499.0,1499.0,,,,, , , , ,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,yes,Single-Family Home,yes,,,,,,,Richardson,Texas,,,,,,,2013-03-19,,,2877.0,2877.0,,,,, , , , ,yes, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,,,1147.0,1147.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,yes,Single-Family Home,yes,,,,,,,Arlington,Texas,,,,,,,2013-03-19,,,1930.0,1930.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,yes,Single-Family Home,yes,,,,,,,Fort Worth,Texas,,,,,,,2013-03-19,,,1660.0,1660.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,,,,,,,,, , , , , ,yes,,,,,,,,2014-08-08 00:00:00-05,2017-02-04 03:59:00-06,yes,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,
642,yes,Single-Family Home,yes,,,,,,,Arlington,Texas,,,,,,,2013-03-19,,,2710.0,2710.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,yes,Single-Family Home,yes,,,,,,,Humble,Texas,,,,,,,2013-03-19,,2007,1743.0,1743.0,,,,, , , , ,yes,yes,,,,,,,,2013-08-02 19:00:00-05,2019-03-16 02:44:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,,,,yes,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,
825,yes,Single-Family Home,yes,,,,,,,Sherman,Texas,,,,,,,2013-03-19,,,2661.0,1986.0,675.0,,,, , , , ,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,yes,Single-Family Home,yes,,,,,,,Richardson,Texas,,,,,,,2013-03-19,,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,yes,Single-Family Home,yes,,,,,,,Plano,Texas,,,,,,,2013-03-19,,,2161.0,2161.0,,,,, , , , , ,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,yes,Single-Family Home,yes,,,,,,,Midland,Texas,,,,,,,2013-03-19,,,1604.0,1120.0,484.0,,,, , , , , ,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,yes,Single-Family Home,yes,,,,,,,Dallas,Texas,,,,,,,2013-03-19,,,2894.0,2894.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,yes,Single-Family Home,yes,,,,,,,Sulphur Springs,Texas,,,,,,,2013-03-19,,,1475.0,1475.0,,,,, , , , ,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,yes,Single-Family Home,yes,,,,,,,Dallas,Texas,,,,,,,2013-03-19,,,996.0,996.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,yes,Single-Family Home,yes,,,,,,,Dallas,Texas,,,,,,,2013-03-19,,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,yes,Single-Family Home,yes,,,,,,,Temple,Texas,,,,,,,2013-03-19,,,2787.0,2787.0,,,,, , , , , ,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,yes,Single-Family Home,yes,,,,,,,Waco,Texas,,,,,,,2013-03-19,,,2074.0,2074.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,yes,Single-Family Home,yes,,,,,,,Richardson,Texas,,,,,,,2013-03-19,,,1883.0,1883.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,yes,Single-Family Home,yes,,,,,,,Dallas,Texas,,,,,,,2013-03-19,,,3536.0,3536.0,,,,, , , , ,yes, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,,,2423.0,263.0,2160.0,,,, , , , ,yes, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,yes,Single-Family Home,yes,,,,,,,Pflugerville,Texas,yes,,6.3,,,,2013-03-19,,,,,,,,, , , , ,yes, ,,,,,,,,2013-09-07 19:00:00-05,2019-02-25 02:59:00-06,yes,yes,yes,yes,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,yes,Single-Family Home,yes,,,,,,,Little Elm,Texas,,,,,,,2013-03-19,,,3192.0,1596.0,1596.0,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,,,1948.0,1948.0,,,,, , , , ,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,yes,Single-Family Home,yes,,,,,,,Dallas,Texas,yes,,,,,,2013-03-19,,,2015.0,2015.0,,,,, , , , , , ,,,,,,,,2013-10-19 19:00:00-05,2017-11-10 06:34:00-06,yes,yes,yes,yes,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,
1958,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,,,3230.0,1494.0,1736.0,,,, , , , , ,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,yes,Single-Family Home,yes,,,,,,,Fort Worth,Texas,,,,,,,2013-03-19,,,1390.0,1390.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,yes,Single-Family Home,yes,,,,,,,Brownwood,Texas,,,,,,,2013-03-19,,,1180.0,1180.0,,,,, , , , ,yes, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,,,1696.0,1696.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,yes,Single-Family Home,yes,,,,,,,Flint,Texas,,,,,,,2013-03-19,,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,yes,Single-Family Home,yes,,,,,,,Freeport,Texas,,,,,,,2013-03-19,,,,,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,yes,Single-Family Home,yes,,,,,,,Sugar Land,Texas,,,,,,,2013-03-19,,,1936.0,1936.0,,,,, , , , ,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,,,1157.0,1157.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,yes,Single-Family Home,yes,,,,,,,Spring,Texas,,,,,,,2013-03-19,,,2759.0,2759.0,,,,, , , , , ,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,yes,Single-Family Home,yes,,,,,,,Plano,Texas,yes,,6.0,,,,2013-03-19,,,3273.0,2145.0,1128.0,,,, , , , ,yes, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,,,1711.0,1711.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,yes,Single-Family Home,yes,,,,,,,Dallas,Texas,,,,,,,2013-03-19,,,2534.0,2534.0,,,,, , , , ,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,yes,Single-Family Home,yes,,,,,,,Dallas,Texas,,,,,,,2013-03-19,,,3209.0,3209.0,,,,, , , , ,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,yes,Single-Family Home,yes,,,,,,,Pottsboro,Texas,,,,,,,2013-03-19,,,2510.0,2510.0,,,,, , , , ,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,,,,,,,,, , , , , ,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678,yes,Single-Family Home,yes,,,,,,,Taylor,Texas,,,,,,,2013-03-19,,,2323.0,2323.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713,yes,Single-Family Home,yes,,,,,,,Taylor,Texas,,,,,,,2013-03-19,,,1786.0,1786.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,yes,Single-Family Home,yes,,,,,,,Plano,Texas,,,,,,,2013-03-19,,,1078.0,1078.0,,,,, , , , ,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,,,2580.0,1362.0,1218.0,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,,,3067.0,3067.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,yes,Single-Family Home,yes,,,,,,,Katy,Texas,,,,,,,2013-03-19,,,1926.0,1926.0,,,,, , , , , , ,,,,,,,,2014-07-23 00:00:00-05,2015-03-16 02:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,,,,yes,,,,,,,,,,,yes,,,,,,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,
3098,yes,Single-Family Home,yes,,,,,,,Dallas,Texas,,,,,,,2013-03-19,,,,,,,,, , , , ,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,yes,Single-Family Home,yes,,,,,,,Houston,Texas,,,,,,,2013-03-19,,,2453.0,2453.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,yes,Single-Family Home,yes,,,,,,,Arlington,Texas,,,,,,,2013-03-19,,,3250.0,3250.0,,,,, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555,yes,Single-Family Home,yes,,,,,,,Fort Worth,Texas,,,,,,,2013-03-19,,,1350.0,1350.0,,,,, , , , ,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
